0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 0, 97871, 0
1, 2, 97871, 0
0, 3, 97871, 0
1, 2, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 3, 97871, 0
1, 4, 97871, 0
0, 1011, 97871, 3
1, 4, 97871, 0
0, 1885, 97871, 3
1, 4, 97871, 0
0, 3201, 97871, 3
1, 4, 97871, 0
0, 3699, 97871, 1
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 4, 97871, 0
0, 3699, 97871, 0
1, 635, 97871, 0
0, 3699, 97871, 0
1, 1251, 97871, 0
0, 3699, 97871, 0
1, 1251, 97871, 0
0, 3699, 97871, 0
1, 3867, 97871, 4
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 3865, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 5909, 97871, 0
0, 3699, 97871, 0
1, 7097, 97871, 19
0, 3699, 97871, 0
1, 4831, 97871, 0
0, 3699, 97871, 0
1, 4953, 97871, 0
0, 3699, 97871, 0
1, 77817, 97871, 27
0, 3699, 97871, 0
1, 77065, 97871, 10
0, 3699, 97871, 0
1, 77115, 97871, 7
0, 3699, 97871, 0
1, 77159, 97871, 8
0, 3699, 97871, 0
1, 77207, 97871, 5
0, 3699, 97871, 0
1, 77343, 97871, 10
0, 3699, 97871, 0
1, 77355, 97871, 11
0, 3699, 97871, 0
1, 77371, 97871, 9
0, 3699, 97871, 0
1, 77409, 97871, 7
0, 3699, 97871, 0
1, 77395, 97871, 0
0, 3699, 97871, 0
1, 79177, 97871, 0
0, 3699, 97871, 0
1, 79177, 97871, 0
0, 3699, 97871, 0
1, 79177, 97871, 0
0, 3699, 97871, 0
1, 79177, 97871, 0
0, 3699, 97871, 0
1, 79177, 97871, 0
0, 3699, 97871, 0
1, 79177, 97871, 0
0, 3699, 97871, 0
1, 79177, 97871, 0
0, 3699, 97871, 0
1, 79177, 97871, 0
0, 3699, 97871, 0
1, 79739, 97871, 0
0, 3699, 97871, 0
1, 79739, 97871, 68
0, 3699, 97871, 0
1, 79739, 97871, 99
0, 3699, 97871, 0
1, 79739, 97871, 99
0, 3699, 97871, 0
1, 79739, 97871, 99
0, 3699, 97871, 0
1, 79739, 97871, 0
0, 5363, 97871, 0
1, 79739, 97871, 39
0, 3897, 97871, 0
1, 79741, 97871, 3
0, 3897, 97871, 0
1, 79741, 97871, 74
0, 3897, 97871, 0
1, 79741, 97871, 82
0, 3897, 97871, 0
1, 79741, 97871, 95
0, 3897, 97871, 0
1, 79741, 97871, 98
0, 3897, 97871, 0
1, 79743, 97871, 99
0, 3897, 97871, 0
1, 79743, 97871, 98
0, 3897, 97871, 0
1, 79743, 97871, 0
0, 20637, 97871, 30
1, 79743, 97871, 0
0, 38523, 97871, 90
1, 79743, 97871, 0
0, 38523, 97871, 96
1, 79743, 97871, 0
0, 38523, 97871, 94
1, 79743, 97871, 0
0, 38523, 97871, 99
1, 79743, 97871, 0
0, 49833, 97871, 99
1, 79743, 97871, 0
0, 61693, 97871, 93
1, 79743, 97871, 0
0, 73563, 97871, 88
1, 79743, 97871, 0
0, 73563, 97871, 97
1, 79743, 97871, 0
0, 73563, 97871, 96
1, 79743, 97871, 0
0, 73563, 97871, 96
1, 79743, 97871, 0
0, 73563, 97871, 97
1, 79743, 97871, 0
0, 73565, 97871, 97
1, 79743, 97871, 0
0, 73565, 97871, 96
1, 79743, 97871, 0
0, 73565, 97871, 97
1, 79743, 97871, 0
0, 73565, 97871, 99
1, 79743, 97871, 0
0, 73565, 97871, 97
1, 79743, 97871, 0
0, 73565, 97871, 96
1, 79743, 97871, 0
0, 73229, 97871, 0
1, 79742, 97871, 0
0, 13637, 97871, 14
1, 79742, 97871, 0
0, 14200, 97871, 33
1, 79742, 97871, 0
0, 14398, 97871, 0
1, 79742, 97871, 0
0, 14398, 97871, 0
1, 79742, 97871, 0
0, 14398, 97871, 0
1, 79742, 97871, 0
0, 13604, 97871, 0
1, 79742, 97871, 6
0, 13604, 97871, 0
1, 79742, 97871, 99
0, 13604, 97871, 0
1, 79742, 97871, 99
0, 13604, 97871, 0
1, 79742, 97871, 99
0, 13604, 97871, 0
1, 79742, 97871, 99
0, 13604, 97871, 0
1, 79742, 97871, 99
0, 13604, 97871, 0
1, 79742, 97871, 0
0, 13604, 97871, 0
1, 566, 97871, 0
0, 13604, 97871, 0
1, 566, 97871, 0
0, 13596, 97871, 0
1, 564, 97871, 0
